"Item_Number","Title","End_Time","Price","Ruler","Year","Mint","YI_Num","Description","Obverse_Image","Reverse_Image","Obverse_Text","Reverse_Text","Obverse_URL","Reverse_URL"
"391487269571","SOL-Rum-Seljuqen-Mugith-ed-Din-Tughril-AG-Dinar-613-Erzerum-RAR-BA44-","26. Jun. 2016 02:08:26 MESZ","EUR 61,00","","","","","","391487269571o.jpg","391487269571r.jpg","","","NzQ3WDE0NTM=/z/5sIAAOSwvg9XZdMm","NzQ3WDE0NTM=/z/5sIAAOSwvg9XZdMm"
"391486373689","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-656-H-PM332-","25. Jun. 2016 00:51:31 MESZ","EUR 28,50","","","","","","391486373689o.jpg","391486373689r.jpg","","","ODAwWDE2MDA=/z/uUUAAOSwc1FXZGsC","ODAwWDE2MDA=/z/uUUAAOSwc1FXZGsC"
"401138778400","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-655-H-PM329-","25. Jun. 2016 00:48:33 MESZ","EUR 32,50","","","","","","401138778400o.jpg","401138778400r.jpg","","","ODA4WDE2MDA=/z/55sAAOSwepJXZGr5","ODA4WDE2MDA=/z/55sAAOSwepJXZGr5"
"401138778347","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-654-H-PM323-","25. Jun. 2016 00:45:32 MESZ","EUR 27,50","","","","","","401138778347o.jpg","401138778347r.jpg","","","Nzk2WDE2MDA=/z/5n4AAOSwepJXZGrw","Nzk2WDE2MDA=/z/5n4AAOSwepJXZGrw"
"391486373513","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-650-H-PM311-","25. Jun. 2016 00:42:32 MESZ","EUR 24,01","","","","","","391486373513o.jpg","391486373513r.jpg","","","Nzk1WDE2MDA=/z/NcsAAOSwMNxXZGrm","Nzk1WDE2MDA=/z/NcsAAOSwMNxXZGrm"
"401138778235","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-649-H-PM309-","25. Jun. 2016 00:39:52 MESZ","EUR 28,50","","","","","","401138778235o.jpg","401138778235r.jpg","","","ODA5WDE2MDA=/z/4KkAAOSwbYZXZGrd","ODA5WDE2MDA=/z/4KkAAOSwbYZXZGrd"
"401138778187","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-648-H-PM306-","25. Jun. 2016 00:36:16 MESZ","EUR 24,39","","","","","","401138778187o.jpg","401138778187r.jpg","","","ODIxWDE2MDA=/z/TqgAAOSwjXRXZGrU","ODIxWDE2MDA=/z/TqgAAOSwjXRXZGrU"
"391486373312","SOL-Rum-Seljuqen-Izz-ad-Din-Kaykaus-II-Dirham-Konya-647-H-PM300-","25. Jun. 2016 00:33:52 MESZ","EUR 37,50","","","","","","391486373312o.jpg","391486373312r.jpg","","","ODE1WDE2MDA=/z/lNAAAOSwmtJXZGrL","ODE1WDE2MDA=/z/lNAAAOSwmtJXZGrL"
"391486373200","SOL-Rum-Seljuqen-Izz-ad-Din-Kaykaus-II-Dirham-Konya-646-H-PM274-","25. Jun. 2016 00:30:17 MESZ","EUR 33,33","","","","","","391486373200o.jpg","391486373200r.jpg","","","ODAxWDE2MDA=/z/VNkAAOSwM4xXZGq-","ODAxWDE2MDA=/z/VNkAAOSwM4xXZGq-"
"391561691544","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Siwas-627-H-Izm-286-BA217-","22. Sep. 2016 02:27:50 MESZ","EUR 33,50","","","","","","391561691544o.jpg","391561691544r.jpg","","","NzA5WDEzODg=/z/ywIAAOSw4shX2dYK","NzA5WDEzODg=/z/ywIAAOSw4shX2dYK"
"401188904801","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Konya-618-H-Izm-229-BA219-","22. Sep. 2016 02:24:00 MESZ","EUR 34,34","","","","","","401188904801o.jpg","401188904801r.jpg","","","NzAyWDEzNjg=/z/JzwAAOSwOyJX2dYD","NzAyWDEzNjg=/z/JzwAAOSwOyJX2dYD"
"391561691459","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Konya-617-6-H-Izm-224-BA220-","22. Sep. 2016 02:21:31 MESZ","EUR 26,38","","","","","","391561691459o.jpg","391561691459r.jpg","","","NzA4WDE0MDM=/z/5rgAAOSwmfhX2dX9","NzA4WDE0MDM=/z/5rgAAOSwmfhX2dX9"
"401188904768","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Konya-617-H-Izm-223-BA-218-","22. Sep. 2016 02:18:23 MESZ","EUR 34,34","","","","","","401188904768o.jpg","401188904768r.jpg","","","NzExWDE0MDg=/z/7okAAOSwLF1X2dX3","NzExWDE0MDg=/z/7okAAOSwLF1X2dX3"
